Time 	 Roll 	 Pitch
58681; -3.122266; -0.023389 
58691; -3.123413; -0.024234 
58701; -3.117330; -0.027285 
58711; -3.120319; -0.030379 
58721; -3.117207; -0.024378 
58731; -3.120319; -0.026330 
58741; -3.124405; -0.022238 
58751; -3.124457; -0.023178 
58761; -3.118270; -0.030408 
58771; -3.114244; -0.034421 
58781; -3.119329; -0.033380 
58791; -3.123376; -0.028328 
58801; -3.122480; -0.023130 
58811; -3.116447; -0.025138 
58821; -3.113289; -0.023242 
58831; -3.112455; -0.030129 
58841; -3.127424; -0.030352 
58851; -3.118481; -0.032141 
58861; -3.120298; -0.037499 
58871; -3.115310; -0.025264 
58881; -3.120405; -0.028240 
58891; -3.120511; -0.023083 
58901; -3.119329; -0.029337 
58911; -3.122364; -0.027316 
58921; -3.117108; -0.031613 
58931; -3.120405; -0.031264 
58941; -3.120511; -0.025090 
58951; -3.118411; -0.026197 
58961; -3.113403; -0.026167 
58971; -3.115230; -0.031419 
58981; -3.119374; -0.024232 
58991; -3.120362; -0.028297 
59001; -3.121373; -0.024257 
59011; -3.119486; -0.027122 
59021; -3.116269; -0.032400 
59031; -3.120362; -0.028297 
59041; -3.120426; -0.031233 
59051; -3.123522; -0.021078 
59061; -3.116269; -0.022279 
59071; -3.118341; -0.029306 
59081; -3.118458; -0.032173 
59091; -3.122461; -0.024160 
59101; -3.119441; -0.030195 
59111; -3.116371; -0.030254 
59121; -3.123394; -0.031329 
59131; -3.122480; -0.026146 
59141; -3.122480; -0.019109 
59151; -3.119329; -0.028325 
59161; -3.117158; -0.024428 
59171; -3.118247; -0.026383 
59181; -3.118294; -0.023292 
59191; -3.118504; -0.032109 
59201; -3.116548; -0.031042 
59211; -3.119397; -0.031264 
59221; -3.124370; -0.028357 
59231; -3.121515; -0.030105 
59241; -3.122519; -0.030106 
59251; -3.121475; -0.031171 
59261; -3.117428; -0.027176 
59271; -3.117232; -0.026382 
59281; -3.117257; -0.030408 
59291; -3.125481; -0.026174 
59301; -3.122403; -0.026252 
59311; -3.124353; -0.023319 
59321; -3.118223; -0.022348 
59331; -3.115415; -0.029186 
59341; -3.120554; -0.025039 
59351; -3.126503; -0.032178 
59361; -3.119284; -0.034461 
59371; -3.121291; -0.031455 
59381; -3.118365; -0.031294 
59391; -3.123595; -0.032983 
59401; -3.116269; -0.031388 
